TestDataID,Rating
60073,2.45318
60074,2.92923
60075,3.48919
60076,3.08672
60077,3.48938
60078,4.08408
60079,4.60307
60080,4.08374
60081,3.79846
60082,2.81613
60083,4.64131
60084,4.43859
60085,3.97037
60086,4.32527
60087,4.1799
60088,4.13747
60089,4.01746
60090,4.76934
60091,4.33245
60092,4.09551
60093,4.15238
60094,3.91356
60095,4.50036
60096,2.75016
60097,3.89388
60098,3.6119
60099,4.18546
60100,4.48083
60101,3.65876
60102,4.41766
60103,3.81909
60104,3.631
60105,3.52451
60106,3.92561
60107,2.85043
60108,3.73752
60109,3.35909
60110,3.87553
60111,3.91772
60112,3.80428
60113,4.33105
60114,3.89436
60115,3.17903
60116,3.18955
60117,2.65661
60118,4.00545
60119,2.92194
60120,3.42372
60121,3.64734
60122,3.19144
60123,3.02453
60124,2.1923
60125,2.61792
60126,3.13942
60127,3.38978
60128,3.56028
60129,4.05148
60130,2.85842
60131,2.92694
60132,3.27644
60133,2.59655
60134,2.83422
60135,3.39653
60136,3.03931
60137,2.92601
60138,3.89332
60139,4.78383
60140,3.78499
60141,3.85016
60142,3.27277
60143,3.60172
60144,3.96216
60145,4.43652
60146,2.91761
60147,4.51079
60148,5.01019
60149,3.38933
60150,3.87923
60151,3.04741
60152,3.74595
60153,3.25123
60154,4.30584
60155,4.10366
60156,3.29874
60157,3.4835
60158,3.98729
60159,3.4488
60160,3.84115
60161,4.89996
60162,3.96477
60163,3.02857
60164,3.54057
60165,2.60105
60166,3.63815
60167,4.14072
60168,2.61015
60169,2.95376
60170,3.6086
60171,3.87356
60172,4.12941
60173,3.74482
60174,4.26858
60175,3.29861
60176,4.53357
60177,3.53574
60178,3.71043
60179,4.31363
60180,3.96226
60181,3.00495
60182,4.87859
60183,3.39777
60184,3.41297
60185,2.44623
60186,3.61075
60187,3.80758
60188,2.89353
60189,4.4498
60190,3.33246
60191,3.38969
60192,3.91521
60193,3.49724
60194,3.18812
60195,2.91994
60196,3.57342
60197,3.49146
60198,3.64236
60199,2.87533
60200,3.4077
60201,3.96619
60202,2.96134
60203,3.7479
60204,3.13857
60205,2.76918
60206,3.28683
60207,4.05076
60208,3.2368
60209,4.67137
60210,3.7724
60211,3.46241
60212,2.80822
60213,3.21045
60214,4.27852
60215,3.47137
60216,3.32042
60217,3.58256
60218,3.88112
60219,4.19053
60220,3.89769
60221,3.92157
60222,3.89474
60223,4.0713
60224,3.75562
60225,3.99508
60226,3.97255
60227,3.21875
60228,4.57713
60229,3.99643
60230,3.79228
60231,4.43579
60232,4.02587
60233,3.55788
60234,4.22892
60235,3.52054
60236,3.96415
60237,3.93758
60238,3.65205
60239,4.07167
60240,3.38485
60241,3.65772
60242,3.37893
60243,2.3993
60244,3.02806
60245,3.1474
60246,3.02989
60247,3.63495
60248,4.581
60249,2.09117
60250,3.14478
60251,2.33121
60252,3.06251
60253,3.40087
60254,3.11669
60255,2.66278
60256,2.36298
60257,3.76759
60258,3.08578
60259,3.91016
60260,2.1579
60261,2.75554
60262,3.67596
60263,2.20378
60264,2.24448
60265,2.66962
60266,2.97734
60267,2.77088
60268,2.22484
60269,2.56443
60270,3.07177
60271,2.25755
60272,2.19878
60273,3.21197
60274,2.2806
60275,2.544
60276,3.34276
60277,3.19803
60278,2.30589
60279,3.37731
60280,3.38746
60281,2.5694
60282,3.35813
60283,2.51509
60284,2.67116
60285,4.38023
60286,4.4586
60287,3.31482
60288,4.04969
60289,4.16731
60290,2.79573
60291,2.42879
60292,1.68292
60293,2.69692
60294,3.38936
60295,4.02712
60296,2.36245
60297,3.39561
60298,4.30955
60299,4.81714
60300,4.04399
60301,2.59221
60302,2.44637
60303,2.5586
60304,2.14453
60305,3.84936
60306,3.36457
60307,2.9229
60308,3.34397
60309,3.43957
60310,3.22195
60311,3.60036
60312,3.31375
60313,3.62968
60314,3.95641
60315,3.48309
60316,3.94452
60317,3.10287
60318,3.42414
60319,3.82364
60320,3.83709
60321,3.2091
60322,4.35238
60323,2.94641
60324,3.0317
60325,3.44485
60326,3.37715
60327,3.36856
60328,4.12013
60329,3.65409
60330,4.06981
60331,3.52576
60332,3.53334
60333,3.80384
60334,3.61024
60335,3.62623
60336,2.63835
60337,2.38884
60338,3.91502
60339,3.53666
60340,4.67658
60341,3.54886
60342,5.33449
60343,3.78812
60344,2.31566
60345,3.91818
60346,3.38284
60347,2.87297
60348,4.04094
60349,3.23718
60350,3.25405
60351,3.53589
60352,3.50412
60353,3.57172
60354,4.0814
60355,2.73618
60356,3.3311
60357,3.29101
60358,3.47329
60359,3.32539
60360,4.15298
60361,3.31852
60362,2.76839
60363,4.81537
60364,4.77679
60365,2.94597
60366,3.42997
60367,2.81095
60368,3.86977
60369,4.07367
60370,3.39332
60371,3.52502
60372,2.65716
60373,3.23545
60374,3.99407
60375,3.95989
60376,3.81529
60377,4.63108
60378,3.89488
60379,4.46536
60380,3.05138
60381,4.052
60382,3.2266
60383,3.69462
60384,3.64166
60385,4.05369
60386,3.26341
60387,3.43494
60388,3.33632
60389,2.38134
60390,4.96014
60391,3.83213
60392,3.69181
60393,3.54976
60394,4.73789
60395,4.47139
60396,3.5812
60397,4.4812
60398,3.14399
60399,4.16459
60400,3.83685
60401,4.88558
60402,2.95455
60403,2.3545
60404,4.19528
60405,3.7965
60406,2.62365
60407,3.55269
60408,3.52466
60409,4.0266
60410,2.8914
60411,2.41762
60412,4.19498
60413,2.71243
60414,2.72513
60415,2.6265
60416,4.17598
60417,3.16888
60418,3.51591
60419,4.48454
60420,2.60708
60421,3.93539
60422,4.11846
60423,3.40649
60424,3.2888
60425,3.51392
60426,4.62183
60427,4.70296
60428,4.29378
60429,3.78478
60430,3.31809
60431,3.80114
60432,4.36524
60433,4.18967
60434,3.59753
60435,3.87493
60436,3.14764
60437,4.29308
60438,3.65011
60439,4.60789
60440,4.06182
60441,4.65623
60442,4.22469
60443,4.53777
60444,4.14727
60445,4.11951
60446,2.71021
60447,3.85168
60448,3.30623
60449,2.49042
60450,2.63328
60451,4.24646
60452,4.04051
60453,3.93998
60454,2.69166
60455,2.04482
60456,3.76547
60457,3.69521
60458,3.09079
60459,1.86164
60460,2.97422
60461,2.17803
60462,3.70288
60463,3.77909
60464,4.05436
60465,2.36738
60466,2.53353
60467,2.61407
60468,4.3701
60469,3.24995
60470,5.07083
60471,3.34893
60472,3.51177
60473,3.63107
60474,2.82808
60475,2.22768
60476,3.20447
60477,2.6278
60478,3.23598
60479,3.30994
60480,2.76643
60481,3.94893
60482,3.6561
60483,4.24806
60484,4.28688
60485,4.6937
60486,4.06926
60487,4.05479
60488,4.61723
60489,3.32958
60490,4.70339
60491,3.6513
60492,4.23011
60493,4.26049
60494,2.94075
60495,2.93642
60496,4.18541
60497,4.45874
60498,3.84293
60499,4.13295
60500,4.31357
60501,4.31524
60502,4.52617
60503,2.62165
60504,3.44047
60505,3.66978
60506,3.50075
60507,4.10309
60508,3.23602
60509,4.42793
60510,4.36853
60511,4.2938
60512,3.50505
60513,3.98503
60514,5.23402
60515,4.25466
60516,4.21008
60517,4.51912
60518,4.69368
60519,3.27253
60520,4.21127
60521,4.89488
60522,3.88819
60523,4.9686
60524,3.3965
60525,4.19959
60526,3.65617
60527,3.88174
60528,4.58215
60529,3.55204
60530,4.23194
60531,4.1331
60532,3.93905
60533,3.90943
60534,4.2818
60535,3.94298
60536,3.06054
60537,3.76175
60538,3.26508
60539,3.72772
60540,3.44902
60541,3.10872
60542,3.169
60543,3.57152
60544,3.70307
60545,3.61721
60546,3.14162
60547,3.15434
60548,2.60237
60549,4.03548
60550,3.33552
60551,3.75845
60552,3.78078
60553,3.21901
60554,4.04514
60555,2.66529
60556,3.59528
60557,3.12331
60558,3.87955
60559,3.54084
60560,3.37715
60561,3.42745
60562,3.65825
60563,4.05663
60564,4.17392
60565,3.74536
60566,3.30268
60567,3.18634
60568,3.94443
60569,2.62347
60570,3.24759
60571,2.99245
60572,3.50909
60573,3.9176
60574,3.90871
60575,4.46855
60576,4.11975
60577,3.5055
60578,3.31121
60579,3.28516
60580,3.95597
60581,3.73964
60582,3.6302
60583,4.05117
60584,3.36603
60585,4.13628
60586,4.41093
60587,4.01299
60588,3.50588
60589,3.45043
60590,3.92988
60591,3.61223
60592,3.57677
60593,3.88597
60594,3.76232
60595,3.69936
60596,3.7405
60597,3.89261
60598,3.86037
60599,4.03396
60600,3.70659
60601,3.78796
60602,3.89106
60603,4.03875
60604,3.69323
60605,4.33926
60606,4.25073
60607,4.88218
60608,3.86233
60609,3.04966
60610,3.33666
60611,4.06525
60612,3.83862
60613,3.85697
60614,3.44726
60615,4.43507
60616,1.38081
60617,3.89715
60618,3.12719
60619,2.77645
60620,4.54115
60621,2.27818
60622,3.04198
60623,1.6323
60624,3.67901
60625,2.35164
60626,2.23841
60627,2.92856
60628,4.58303
60629,5.02646
60630,3.3492
60631,3.56069
60632,3.81596
60633,1.8251
60634,2.8844
60635,4.22718
60636,3.22874
60637,1.95661
60638,3.21348
60639,4.02856
60640,2.00844
60641,3.27243
60642,3.63796
60643,3.3744
60644,2.17885
60645,4.17102
60646,4.0465
60647,3.82621
60648,2.69859
60649,3.67001
60650,3.40064
60651,2.25389
60652,2.44036
60653,1.49307
60654,2.21655
60655,1.16889
60656,2.97329
60657,3.74773
60658,2.78922
60659,1.77963
60660,2.7829
60661,4.01008
60662,1.56107
60663,4.00036
60664,4.68798
60665,3.7042
60666,2.94545
60667,3.70435
60668,3.37668
60669,3.31007
60670,4.11656
60671,3.60379
60672,4.34102
60673,4.01665
60674,4.17811
60675,3.63464
60676,4.10872
60677,4.60053
60678,4.08466
60679,2.81205
60680,3.27486
60681,3.41047
60682,3.58294
60683,4.05668
60684,4.021
60685,3.54211
60686,3.6327
60687,3.65392
60688,2.89337
60689,3.43182
60690,3.19899
60691,3.30811
60692,3.01737
60693,3.72527
60694,3.73004
60695,3.8485
60696,3.21231
60697,3.78675
60698,3.65408
60699,3.60379
60700,4.0056
60701,4.774
60702,3.8325
60703,3.57416
60704,3.97565
60705,3.22013
60706,4.0661
60707,4.19888
60708,3.67121
60709,3.63737
60710,3.99413
60711,4.72092
60712,4.02275
60713,3.79979
60714,3.67211
60715,4.28279
60716,3.24002
60717,4.18314
60718,4.03771
60719,3.82559
60720,3.5254
60721,3.56167
60722,3.5351
60723,4.64518
60724,3.79646
60725,3.89095
60726,4.00761
60727,4.64608
60728,4.47476
60729,3.89629
60730,4.26264
60731,2.95045
60732,4.20222
60733,3.1551
60734,4.05252
60735,3.27929
60736,3.46627
60737,3.99638
60738,3.94343
60739,3.93428
60740,3.99284
60741,3.93564
60742,2.98331
60743,4.49694
60744,3.90736
60745,4.09034
60746,4.49211
60747,3.26008
60748,3.56732
60749,3.61473
60750,3.22105
60751,3.38491
60752,3.0316
60753,3.06912
60754,3.42704
60755,3.98042
60756,3.07266
60757,3.47785
60758,3.29995
60759,3.40733
60760,3.33631
60761,3.25182
60762,2.99205
60763,3.20876
60764,3.02524
60765,3.13468
60766,3.95861
60767,2.88116
60768,3.34132
60769,2.83436
60770,3.15943
60771,2.55411
60772,3.23747
60773,3.55399
60774,4.7072
60775,3.54062
60776,4.11433
60777,3.67231
60778,3.59124
60779,2.72575
60780,3.71364
60781,3.59208
60782,3.87866
60783,3.60886
60784,3.34917
60785,2.20541
60786,3.41303
60787,3.61442
60788,1.85186
60789,3.15355
60790,3.80978
60791,3.88924
60792,2.76181
60793,4.09314
60794,4.51415
60795,3.05723
60796,3.80256
60797,1.47943
60798,2.92233
60799,3.80783
60800,3.40263
60801,3.79278
60802,3.37393
60803,3.56831
60804,3.83905
60805,2.35118
60806,4.00066
60807,3.92506
60808,4.09111
60809,3.69252
60810,3.21482
60811,3.06839
60812,4.00293
60813,3.33184
60814,3.47892
60815,3.56855
60816,3.58109
60817,4.43167
60818,4.32859
60819,4.59761
60820,3.84962
60821,3.19662
60822,4.17502
60823,4.57181
60824,3.96059
60825,3.70581
60826,4.09975
60827,3.93066
60828,4.09506
60829,4.11706
60830,3.80214
60831,3.93814
60832,4.28346
60833,4.16234
60834,3.81407
60835,3.76672
60836,3.2817
60837,3.31557
60838,4.17933
60839,3.77385
60840,3.27473
60841,2.77552
60842,3.14891
60843,2.41913
60844,3.61929
60845,4.06344
60846,3.62335
60847,3.83501
60848,2.24277
60849,3.71598
60850,2.11073
60851,2.59703
60852,2.59375
60853,3.21023
60854,2.22695
60855,4.45736
60856,3.62479
60857,4.15269
60858,3.75283
60859,4.16103
60860,3.49794
60861,3.55018
60862,3.07985
60863,4.09173
60864,3.26109
60865,3.75029
60866,3.21941
60867,3.47145
60868,4.40104
60869,3.8577
60870,3.70646
60871,2.93139
60872,3.74598
60873,5.37737
60874,3.85475
60875,5.2402
60876,3.95538
60877,3.26197
60878,3.42812
60879,3.60607
60880,3.99378
60881,4.44157
60882,3.72426
60883,4.72369
60884,2.92152
60885,4.0426
60886,4.05663
60887,3.64811
60888,4.15776
60889,3.13877
60890,4.2489
60891,3.39199
60892,3.55792
60893,4.27598
60894,4.32866
60895,4.29193
60896,3.94382
60897,4.01113
60898,2.78612
60899,3.63594
60900,4.36378
60901,3.33872
60902,3.59015
60903,4.29255
60904,3.15085
60905,3.92653
60906,4.22124
60907,3.48316
60908,2.26418
60909,3.48095
60910,4.14349
60911,4.57537
60912,4.37376
60913,4.04844
60914,4.11194
60915,3.09692
60916,3.56348
60917,5.19802
60918,3.50268
60919,3.33445
60920,3.28807
60921,3.33871
60922,3.44028
60923,3.37742
60924,3.59044
60925,3.87412
60926,4.66944
60927,4.18064
60928,4.02303
60929,3.78185
60930,4.71039
60931,4.40715
60932,3.05929
60933,4.09568
60934,3.56657
60935,4.21315
60936,5.03559
60937,4.56405
60938,4.45298
60939,3.61107
60940,3.84742
60941,3.71
60942,4.86747
60943,4.69831
60944,4.67087
60945,4.91437
60946,4.5257
60947,4.50861
60948,4.60555
60949,4.34741
60950,4.59168
60951,3.95669
60952,4.35189
60953,4.26249
60954,4.34832
60955,3.69461
60956,2.95912
60957,2.69047
60958,3.69991
60959,3.70403
60960,3.70332
60961,4.5384
60962,3.42916
60963,3.79684
60964,2.30859
60965,3.12181
60966,1.62987
60967,2.77662
60968,3.715
60969,3.93195
60970,4.53626
60971,3.84824
60972,2.5211
60973,4.47299
60974,2.3828
60975,3.92055
60976,1.26092
60977,2.78237
60978,1.9796
60979,3.58193
60980,2.66575
60981,3.16093
60982,2.75498
60983,3.67599
60984,2.08673
60985,2.63936
60986,3.32922
60987,4.33743
60988,2.58115
60989,2.13278
60990,3.30245
60991,3.62835
60992,2.9741
60993,3.73773
60994,3.02284
60995,3.03745
60996,2.81023
60997,3.68657
60998,2.75359
60999,3.06656
61000,2.24981
61001,2.67119
61002,4.19317
61003,1.81837
61004,1.83136
61005,3.79304
61006,3.91632
61007,3.15242
61008,3.51769
61009,4.02026
61010,2.69548
61011,3.28038
61012,3.20693
61013,2.26559
61014,1.87037
61015,1.54109
61016,2.01958
61017,1.48993
61018,2.32447
61019,2.05805
61020,3.58854
61021,3.1035
61022,3.10403
61023,3.88809
61024,2.3718
61025,4.27213
61026,3.69576
61027,3.29478
61028,2.55844
61029,3.69038
61030,3.96514
61031,3.59662
61032,4.46667
61033,4.88426
61034,4.94703
61035,3.96802
61036,5.46944
61037,4.45245
61038,4.41721
61039,4.14453
61040,3.86612
61041,4.45671
61042,3.13739
61043,4.40714
61044,4.75324
61045,4.48017
61046,3.98547
61047,4.43936
61048,4.78705
61049,2.878
61050,4.31259
61051,4.41293
61052,3.46718
61053,4.9568
61054,4.24244
61055,4.40492
61056,4.01357
61057,3.767
61058,4.82062
61059,3.8403
61060,4.4126
61061,4.66295
61062,4.23428
61063,4.19258
61064,4.05324
61065,3.61569
61066,4.41307
61067,4.21746
61068,4.76279
61069,3.56672
61070,3.99022
61071,4.6074
61072,4.44773
61073,4.77418
61074,3.11015
61075,3.63198
61076,2.77857
61077,2.25038
61078,1.42511
61079,3.82497
61080,3.26247
61081,3.77348
61082,3.73871
61083,2.66047
61084,3.38249
61085,2.19187
61086,3.43466
61087,2.91268
61088,1.89856
61089,4.32504
61090,4.42427
61091,4.19749
61092,4.73772
61093,4.74648
61094,3.48053
61095,4.67352
61096,4.48431
61097,4.96796
61098,4.07033
61099,4.24627
61100,4.37578
61101,4.3703
61102,3.95884
61103,2.90858
61104,4.61123
61105,4.64615
61106,4.35698
61107,4.63417
61108,5.07906
61109,4.25469
61110,4.93809
61111,4.26974
61112,3.98876
61113,4.36189
61114,4.32453
61115,4.62149
61116,5.02303
61117,4.76292
61118,4.48989
61119,4.54042
61120,4.32514
61121,4.24376
61122,4.07482
61123,4.77207
61124,2.6164
61125,2.26067
61126,3.70874
61127,2.99369
61128,2.96113
61129,2.9855
61130,2.89935
61131,2.54143
61132,2.29663
61133,3.43477
61134,2.74562
61135,3.33401
61136,2.60566
61137,2.90784
61138,2.22029
61139,2.57643
61140,3.30602
61141,2.696
61142,2.68379
61143,3.65128
61144,3.35592
61145,2.32675
61146,3.05816
61147,3.70304
61148,2.41062
61149,1.96697
61150,2.56968
61151,3.64316
61152,3.85276
61153,2.55003
61154,2.78796
61155,3.20732
61156,4.08236
61157,3.49752
61158,3.92695
61159,4.61552
61160,3.27743
61161,3.04249
61162,2.29215
61163,2.29289
61164,1.81606
61165,3.52138
61166,3.31087
61167,2.79635
61168,3.75237
61169,2.94655
61170,2.8542
61171,3.38543
61172,2.57218
61173,3.47573
61174,2.70879
61175,3.2568
61176,1.99333
61177,3.8715
61178,2.59742
61179,2.49741
61180,4.17933
61181,2.91999
61182,3.19565
61183,4.35744
61184,4.01905
61185,3.96102
61186,3.84503
61187,3.81544
61188,3.77447
61189,3.98614
61190,3.7578
61191,4.18674
61192,3.63181
61193,3.80125
61194,3.09596
61195,3.37519
61196,3.63659
61197,4.17493
61198,3.99636
61199,4.07992
61200,4.07502
61201,4.51706
61202,3.32211
61203,3.66492
61204,2.86146
61205,5.09882
61206,3.5837
61207,3.82307
61208,3.42493
61209,2.83352
61210,4.5924
61211,3.35734
61212,4.53796
61213,3.64995
61214,2.1743
61215,3.62873
61216,3.96551
61217,3.52094
61218,3.97749
61219,3.22804
61220,3.44679
61221,2.96094
61222,4.12857
61223,3.35624
61224,3.9799
61225,4.63699
61226,4.07537
61227,2.7712
61228,3.25285
61229,3.56178
61230,2.66585
61231,3.41831
61232,3.04602
61233,3.42365
61234,3.07721
61235,3.34346
61236,2.12324
61237,4.19522
61238,3.10057
61239,2.81486
61240,4.05992
61241,2.44276
61242,4.4316
61243,4.19929
61244,3.33191
61245,2.65014
61246,2.71184
61247,3.02457
61248,4.80774
61249,3.60363
61250,3.83736
61251,3.99996
61252,3.60516
61253,3.86578
61254,2.49459
61255,3.52262
61256,3.3342
61257,3.67827
61258,4.30176
61259,3.87937
61260,1.98797
61261,4.25089
61262,2.62935
61263,2.9547
61264,3.22425
61265,3.72951
61266,3.65382
61267,3.42198
61268,3.97622
61269,3.71983
61270,4.49936
61271,4.28571
61272,4.04299
61273,2.93291
61274,3.82996
61275,3.54051
61276,3.99735
61277,3.98999
61278,3.97608
61279,3.69188
61280,3.83204
61281,4.14132
61282,3.7444
61283,4.25771
61284,3.70027
61285,3.67774
61286,4.14963
61287,4.07477
61288,3.87908
61289,3.94563
61290,3.62775
61291,3.86489
61292,4.33557
61293,4.59245
61294,3.92816
61295,3.91616
61296,3.9572
61297,3.98713
61298,4.2183
61299,4.21963
61300,3.78373
61301,3.91561
61302,3.71397
61303,3.85158
61304,3.88862
61305,4.26214
61306,3.76359
61307,4.19599
61308,4.12119
61309,4.44707
61310,4.14875
61311,4.55968
61312,4.57152
61313,2.32079
61314,4.05207
61315,3.641
61316,3.46734
61317,4.2371
61318,3.33995
61319,4.37719
61320,4.22219
61321,3.40461
61322,4.28216
61323,4.5864
61324,4.52732
61325,3.93776
61326,3.48842
61327,4.02539
61328,3.87583
61329,4.37524
61330,4.23007
61331,3.49591
61332,4.40393
61333,3.97644
61334,3.18097
61335,3.64389
61336,3.26355
61337,4.67845
61338,4.42383
61339,3.82088
61340,2.99254
61341,3.32185
61342,4.62107
61343,4.43282
61344,4.36753
61345,3.87818
61346,4.15009
61347,4.28304
61348,2.68495
61349,2.66177
61350,3.14227
61351,1.92702
61352,2.12428
61353,3.35898
61354,2.57636
61355,2.96454
61356,4.35536
61357,4.51287
61358,3.24
61359,4.20037
61360,4.45314
61361,4.04473
61362,4.46363
61363,4.06384
61364,3.74733
61365,4.15316
61366,4.42496
61367,3.36602
61368,4.19845
61369,4.02606
61370,2.95194
61371,2.62737
61372,3.66728
61373,3.04082
61374,4.09984
61375,4.24841
61376,4.14503
61377,3.8577
61378,3.47401
61379,4.0792
61380,3.69924
61381,4.1407
61382,3.9941
61383,1.90674
61384,3.35807
61385,4.15349
61386,4.995
61387,4.68137
61388,4.56628
61389,4.717
61390,2.75925
61391,3.92001
61392,4.46127
61393,4.38154
61394,4.56002
61395,4.81976
61396,3.97809
61397,4.09508
61398,5.02963
61399,4.63047
61400,3.4083
61401,4.39605
61402,4.57829
61403,4.59884
61404,5.10703
61405,3.9681
61406,4.21839
61407,4.65768
61408,4.49523
61409,4.89684
61410,3.68914
61411,4.4653
61412,3.82871
61413,4.13681
61414,3.95631
61415,3.74803
61416,3.47363
61417,4.12015
61418,4.49626
61419,2.92332
61420,3.96145
61421,3.25915
61422,3.95997
61423,3.87418
61424,3.76117
61425,3.14432
61426,4.10597
61427,3.49958
61428,2.56834
61429,4.12122
61430,3.83064
61431,2.90378
61432,3.3427
61433,4.08316
61434,3.3987
61435,3.25035
61436,3.14006
61437,3.72777
61438,4.22127
61439,3.83423
61440,3.88262
61441,3.90508
61442,3.75911
61443,4.01652
61444,4.04148
61445,3.17582
61446,3.41419
61447,2.68936
61448,4.20844
61449,3.43872
61450,3.92085
61451,3.39501
61452,3.85626
61453,3.45282
61454,3.65182
61455,4.8361
61456,4.03642
61457,4.15332
61458,3.42001
61459,3.05529
61460,4.31283
61461,4.06242
61462,3.65889
61463,2.26142
61464,3.81197
61465,3.11307
61466,3.55949
61467,4.21876
61468,3.58919
61469,3.43836
61470,3.61047
61471,3.86865
61472,3.84745
61473,2.83001
61474,3.34667
61475,3.79837
61476,3.99593
61477,3.99149
61478,3.46312
61479,3.81314
61480,3.94446
61481,4.26766
61482,4.46966
61483,4.24691
61484,3.9364
61485,4.16286
61486,4.31526
61487,4.18739
61488,4.27446
61489,4.82114
61490,2.59331
61491,4.52642
61492,3.70723
61493,4.53269
61494,4.28682
61495,4.48009
61496,4.55538
61497,3.13119
61498,3.82058
61499,3.58587
61500,3.99851
61501,2.80556
61502,3.57857
61503,3.90077
61504,3.42111
61505,3.75217
61506,3.14584
61507,2.72919
61508,3.73192
61509,2.69216
61510,2.9445
61511,2.87067
61512,3.89229
61513,2.79857
61514,3.50083
61515,3.79779
61516,4.28482
61517,3.19473
61518,2.81248
61519,5.15736
61520,3.16322
61521,3.29886
61522,4.01983
61523,3.62902
61524,4.46652
61525,3.48948
61526,3.4439
61527,3.49416
61528,3.97611
61529,3.24664
61530,3.79905
61531,4.2403
61532,4.73483
61533,4.09778
61534,3.62692
61535,4.29504
61536,4.36015
61537,4.76793
61538,3.97254
61539,3.84292
61540,4.53368
61541,4.91666
61542,3.85531
61543,3.19003
61544,4.10415
61545,3.96811
61546,4.14379
61547,3.5321
61548,3.52896
61549,3.39151
61550,2.72003
61551,3.34422
61552,3.6562
61553,4.43854
61554,3.59862
61555,3.67501
61556,3.87818
61557,4.51007
61558,4.23235
61559,3.77502
61560,3.96009
61561,3.87035
61562,3.56742
61563,3.81445
61564,3.954
61565,3.41424
61566,3.51577
61567,4.31356
61568,3.61145
61569,3.92464
61570,3.67845
61571,4.24226
61572,4.37901
61573,3.3938
61574,2.61826
61575,3.7859
61576,3.27374
61577,3.5291
61578,3.88657
61579,4.80617
61580,3.47561
61581,2.98385
61582,4.01383
61583,3.67102
61584,4.3051
61585,3.36136
61586,3.30664
61587,3.45901
61588,3.75466
61589,3.15332
61590,4.14236
61591,4.60748
61592,3.76462
61593,4.22884
61594,5.03849
61595,2.84209
61596,3.27201
61597,3.7554
61598,2.84929
61599,2.31582
61600,4.72085
61601,4.69522
61602,2.85265
61603,4.32561
61604,2.69155
61605,3.88878
61606,3.0117
61607,4.22319
61608,3.51625
61609,3.71721
61610,3.26658
61611,3.49928
61612,3.55179
61613,4.30487
61614,3.72439
61615,5.03315
61616,3.37574
61617,3.6747
61618,3.02028
61619,3.94067
61620,2.5702
61621,4.51421
61622,3.97027
61623,4.97045
61624,4.45969
61625,4.0484
61626,4.22834
61627,5.31488
61628,3.18162
61629,3.34292
61630,1.71558
61631,4.32805
61632,4.11731
61633,3.85018
61634,3.14498
61635,3.16729
61636,4.52617
61637,3.0874
61638,2.79431
61639,3.44394
61640,3.37835
61641,4.51072
61642,2.82929
61643,2.06283
61644,3.24417
61645,4.26804
61646,2.77588
61647,4.06676
61648,2.12744
61649,5.2911
61650,3.68719
61651,2.21283
61652,3.11898
61653,3.15232
61654,4.75419
61655,4.27653
61656,1.84333
61657,3.19593
61658,3.95524
61659,4.56993
61660,3.90362
61661,3.60752
61662,4.64888
61663,3.30654
61664,4.24824
61665,3.36965
61666,3.51688
61667,3.21489
61668,4.28072
61669,2.74592
61670,3.70856
61671,4.25016
61672,3.7861
61673,4.23692
61674,3.6189
61675,4.23008
61676,3.35657
61677,4.94937
61678,3.70812
61679,3.81098
61680,3.75003
61681,3.80235
61682,4.3884
61683,3.69046
61684,3.63549
61685,3.87532
61686,3.32852
61687,3.6895
61688,3.02702
61689,4.89212
61690,3.30692
61691,2.74285
61692,3.58712
61693,3.45139
61694,3.43027
61695,3.45626
61696,3.38423
61697,3.62673
61698,3.3763
61699,3.84934
61700,3.8928
61701,3.47569
61702,3.0777
61703,3.72742
61704,3.05427
61705,3.56386
61706,3.60473
61707,4.07412
61708,3.20265
61709,3.7968
61710,3.56187
61711,2.7475
61712,3.44357
61713,3.76867
61714,3.18141
61715,3.92207
61716,3.76567
61717,3.30843
61718,3.50825
61719,3.2563
61720,2.97903
61721,3.73239
61722,3.62735
61723,3.86832
61724,4.22334
61725,3.00915
61726,3.2185
61727,3.37336
61728,3.27444
61729,3.6845
61730,3.45657
61731,3.29311
61732,3.24328
61733,3.64536
61734,3.49245
61735,3.24556
61736,3.17568
61737,3.53021
61738,4.14473
61739,4.20251
61740,3.94535
61741,3.95636
61742,3.39052
61743,3.84799
61744,3.48124
61745,3.59748
61746,3.78323
61747,4.03815
61748,3.9375
61749,3.52702
61750,4.0733
61751,3.46634
61752,2.87302
61753,3.95894
61754,3.85633
61755,3.93142
61756,4.69603
61757,3.64903
61758,4.36298
61759,2.61581
61760,3.56825
61761,2.81164
61762,4.07712
61763,4.35678
61764,3.81431
61765,4.38679
61766,2.89302
61767,3.85142
61768,2.44007
61769,4.13713
61770,3.28825
61771,2.57334
61772,3.11366
61773,3.47855
61774,2.73505
61775,4.0136
61776,3.70146
61777,3.01865
61778,4.26542
61779,3.29793
61780,3.28895
61781,3.82265
61782,4.34411
61783,2.61921
61784,3.62556
61785,3.20242
61786,4.51227
61787,4.01865
61788,3.46849
61789,3.57023
61790,3.84694
61791,3.31489
61792,3.69436
61793,3.61193
61794,2.66632
61795,3.84556
61796,3.37714
61797,3.2984
61798,2.74081
61799,4.67717
61800,5.08875
61801,3.51589
61802,3.53642
61803,3.57733
61804,3.73678
61805,2.89162
61806,4.01023
61807,4.52687
61808,3.07699
61809,3.81334
61810,4.37063
61811,3.64336
61812,3.66006
61813,2.82279
61814,3.37362
61815,3.85726
61816,3.79353
61817,3.51174
61818,3.52645
61819,3.02833
61820,4.46331
61821,3.93106
61822,3.34327
